Name,Address,PhoneNumber,Latitude,Longitude,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday
메가엠지씨커피 오송역 대광로제비앙점,충청북도 청주시 흥덕구 오송읍 오송생명8로 175,,36.618944646469,127.318109484809,10:00 ~ 18:00,10:00 ~ 18:00,10:00 ~ 18:00,10:00 ~ 18:00,10:00 ~ 18:00,10:00 ~ 18:00,10:00 ~ 18:00
미래바베큐카페,충청북도 청주시 청원구 오창읍 미래지로 6-41,043 215 3600,36.7304900327544,127.402924019759,,12:00 ~ 21:00,12:00 ~ 21:00,12:00 ~ 21:00,12:00 ~ 21:00,12:00 ~ 21:00,12:00 ~ 21:00
카페 모산,충청북도 제천시 의림대로49길 9,,37.1780957821122,128.208890099669,11:30 ~ 21:00,11:30 ~ 21:00,11:30 ~ 21:00,11:30 ~ 21:00,11:30 ~ 21:00,11:30 ~ 21:00,11:30 ~ 21:00
블루샥 청주금천점,충청북도 청주시 상당구 수영로 295,,36.6309159590003,127.506102359636,08:00 ~ 22:00,08:00 ~ 22:00,08:00 ~ 22:00,08:00 ~ 22:00,08:00 ~ 22:00,09:00 ~ 22:00,09:00 ~ 22:00
메가엠지씨커피 청주방통대점,충청북도 청주시 서원구 모충로 28,043 264 0811,36.6247928691543,127.467139625919,08:30 ~ 21:30,08:30 ~ 21:30,08:30 ~ 21:30,08:30 ~ 21:30,08:30 ~ 21:30,08:30 ~ 21:30,08:30 ~ 21:30
브릭스(BRICKS),충청북도 청주시 상당구 남사로 97-1,,36.6320128447377,127.486032107176,10:00 ~ 22:00,10:00 ~ 22:00,10:00 ~ 22:00,10:00 ~ 22:00,10:00 ~ 22:00,10:00 ~ 22:00,10:00 ~ 22:00
폴바셋청주방서DT점,충청북도 청주시 상당구 단재로 305,043 287 0230,36.6031351360887,127.503008100918,08:00 ~ 22:00,08:00 ~ 22:00,08:00 ~ 22:00,08:00 ~ 22:00,08:00 ~ 22:00,08:00 ~ 22:00,08:00 ~ 22:00
카페공감3,충청북도 청주시 흥덕구 강내면 태성탑연로 250,,36.6056617527318,127.357362327758,08:30 ~ 20:30,08:30 ~ 20:30,08:30 ~ 20:30,08:30 ~ 20:30,08:30 ~ 20:30,10:00 ~ 18:00,12:00 ~ 18:00
복호두청주터미널점,충청북도 청주시 흥덕구 강서로 111,,36.625081772853,127.428614895637,09:30 ~ 19:00,09:30 ~ 19:00,09:30 ~ 19:00,09:30 ~ 19:00,09:30 ~ 19:00,09:30 ~ 19:00,
쉼터 청천,충청북도 괴산군 청천면 화양로 317,,36.6793832624746,127.763684007129,09:00 ~ 20:00,09:00 ~ 20:00,09:00 ~ 20:00,09:00 ~ 20:00,09:00 ~ 20:00,09:00 ~ 20:00,09:00 ~ 20:00
설희곳간,충청북도 진천군 덕산읍 대월2길 56,,36.9011396860068,127.538243529756,11:00 ~ 19:30,11:00 ~ 19:30,11:00 ~ 19:30,11:00 ~ 19:30,11:00 ~ 19:30,11:00 ~ 19:30,
컴포즈커피 청주복대점,충청북도 청주시 흥덕구 진재로 91,,36.6393870938489,127.429977018651,08:30 ~ 22:30,08:30 ~ 22:30,08:30 ~ 22:30,08:30 ~ 22:30,08:30 ~ 23:30,10:00 ~ 23:30,10:00 ~ 21:30
카페맘스가든,충청북도 진천군 이월면 진광로 386,043 533 2240,36.8978620773808,127.441510492515,10:00 ~ 19:30,10:00 ~ 19:30,10:00 ~ 19:30,10:00 ~ 19:30,10:00 ~ 19:30,10:00 ~ 19:30,10:00 ~ 19:30
카페 스프링 cafe spring,충청북도 제천시 의림대로46길 11,,37.176052649413,128.212340087956,,08:00 ~ 18:00,08:00 ~ 18:00,08:00 ~ 18:00,08:00 ~ 18:00,08:00 ~ 18:00,
더젬(The Gem),충청북도 충주시 풍동동막길 145-2,,36.9316009039057,127.899948364245,11:00 ~ 19:30,11:00 ~ 19:30,11:00 ~ 19:30,11:00 ~ 19:30,11:00 ~ 19:30,12:30 ~ 19:00,
메가엠지씨커피 청주운천진양점,충청북도 청주시 흥덕구 사운로 248,,36.6502735316366,127.474597674198,08:00 ~ 21:00,08:00 ~ 21:00,08:00 ~ 21:00,08:00 ~ 21:00,08:00 ~ 21:00,08:30 ~ 21:00,08:30 ~ 21:00
에르도,충청북도 제천시 청풍호로13길 11-12 (명지동),,37.1070427235608,128.200449313027,11:00 ~ 21:00,11:00 ~ 21:00,,11:00 ~ 21:00,11:00 ~ 21:00,10:00 ~ 21:00,10:00 ~ 21:00
컴포즈커피 청주지웰시티점,충청북도 청주시 흥덕구 대농로 47,,36.642339406467,127.427614853943,08:00 ~ 23:00,08:00 ~ 23:00,08:00 ~ 23:00,08:00 ~ 23:00,08:00 ~ 23:00,08:00 ~ 23:00,08:00 ~ 23:00
대장과일마켓,충청북도 청주시 상당구 용정로 28,,36.6294342689288,127.516716891539,10:00 ~ 22:00,10:00 ~ 22:00,10:00 ~ 22:00,10:00 ~ 22:00,10:00 ~ 22:00,10:00 ~ 22:00,10:00 ~ 22:00
롤링(커피숍),충청북도 청주시 서원구 청남로2075번길 26,,36.6177309985862,127.48504133507,07:00 ~ 19:00,07:00 ~ 19:00,07:00 ~ 19:00,07:00 ~ 19:00,07:00 ~ 19:00,07:00 ~ 19:00,
맨드라미커피숍,충청북도 충주시 관아4길 9,043 8472290,36.970018057688,127.934658378576,10:00 ~ 22:00,11:30 ~ 22:00,10:00 ~ 22:00,11:30 ~ 22:00,10:00 ~ 22:00,10:00 ~ 22:00,10:00 ~ 22:00
숨커피(SU:M Coffee),충청북도 보은군 보은읍 교사1길 29,043 543 3330,36.4867599191959,127.720593194644,09:00 ~ 23:30,09:00 ~ 23:30,09:00 ~ 23:30,09:00 ~ 23:30,09:00 ~ 23:30,09:00 ~ 23:30,09:00 ~ 23:30
투썸플레이스 보은점,충청북도 보은군 보은읍 보청대로 1859,043 543 0110,36.4890235782911,127.72123488015,10:00 ~ 22:00,10:00 ~ 22:00,10:00 ~ 22:00,10:00 ~ 22:00,10:00 ~ 22:00,10:00 ~ 22:00,10:00 ~ 22:00
이디야커피숍,충청북도 보은군 보은읍 삼산로 20,043 543 2866,36.4843886733681,127.71962057092,10:00 ~ 10:00,10:00 ~ 10:00,10:00 ~ 10:00,10:00 ~ 10:00,10:00 ~ 10:00,10:00 ~ 10:00,10:00 ~ 10:00
엔젤리너스옥천점,충청북도 옥천군 옥천읍 삼양로 89,043 731 6788,36.3035918329772,127.569263357858,08:00 ~ 23:00,08:00 ~ 23:00,08:00 ~ 23:00,08:00 ~ 23:00,08:00 ~ 23:00,08:00 ~ 23:00,08:00 ~ 23:00
코너13,충청북도 옥천군 옥천읍 삼금로2길 13,043732 9413,36.3006721076803,127.565772035646,,11:00 ~ 20:00,11:00 ~ 20:00,11:00 ~ 20:00,11:00 ~ 20:00,11:00 ~ 20:00,11:00 ~ 20:00
별다방,충청북도 제천시 의림대로31가길 15-1 (청전동),043 6512313,37.1467997397553,128.210626507762,12:00 ~ 24:00,12:00 ~ 24:00,12:00 ~ 24:00,12:00 ~ 24:00,12:00 ~ 24:00,12:00 ~ 24:00,12:00 ~ 24:00
하니문커피숍,충청북도 보은군 속리산면 사내2길 78-8,043 5433901,36.5324424787517,127.822612425095,10:00 ~ 21:00,10:00 ~ 21:00,,10:00 ~ 21:00,10:00 ~ 21:00,10:00 ~ 21:00,10:00 ~ 21:00
공차충주연수점,충청북도 충주시 번영대로 211,043 855 7870,36.9875058495892,127.941136968332,10:00 ~ 22:00,10:00 ~ 22:00,10:00 ~ 22:00,10:00 ~ 22:00,10:00 ~ 22:00,10:00 ~ 22:00,10:00 ~ 22:00
해피커피,충청북도 진천군 진천읍 중앙북5길 3-6,043 533 0010,36.8582910019149,127.444294292933,09:00 ~ 21:00,09:00 ~ 21:00,09:00 ~ 21:00,09:00 ~ 21:00,09:00 ~ 21:00,09:30 ~ 20:00,
콘파냐,충청북도 제천시 의병대로 71-1 (명동),043 646 0515,37.1367322531342,128.209038491169,11:00 ~ 21:30,11:00 ~ 21:30,11:00 ~ 21:30,11:00 ~ 21:30,11:00 ~ 21:30,11:00 ~ 21:30,12:00 ~ 21:00
이디야커피서충주점,충청북도 충주시 중앙탑면 원앙9길 18-1,043 8480233,37.0167055918323,127.82581740318,09:30 ~ 22:00,09:30 ~ 22:00,09:30 ~ 22:00,09:30 ~ 22:00,09:30 ~ 22:00,09:30 ~ 22:00,09:30 ~ 22:00
커피빈스,충청북도 충주시 중앙탑면 중앙탑길 150,,37.0230838118853,127.861924785136,10:00 ~ 22:00,10:00 ~ 22:00,10:00 ~ 22:00,10:00 ~ 22:00,10:00 ~ 22:00,10:00 ~ 22:00,10:00 ~ 22:00
엔젤리너스진천점,충청북도 진천군 진천읍 중앙동로 76,043 534 6003,36.8566529916536,127.445112470633,08:00 ~ 20:00,08:00 ~ 20:00,08:00 ~ 20:00,08:00 ~ 20:00,08:00 ~ 20:00,08:00 ~ 20:00,08:00 ~ 20:00
파스쿠찌서충주신도시점,충청북도 충주시 중앙탑면 기업도시로 222,043 846 5507,37.0166096463336,127.824506176985,09:00 ~ 22:00,09:00 ~ 22:00,09:00 ~ 22:00,09:00 ~ 22:00,09:00 ~ 22:00,09:00 ~ 22:00,09:00 ~ 22:00
카페쉼표,충청북도 진천군 문백면 농다리로 1032-9,070 41333194,36.8294448543431,127.490572641841,09:00 ~ 18:00,09:00 ~ 18:00,09:00 ~ 18:00,09:00 ~ 18:00,09:00 ~ 18:00,09:00 ~ 18:00,09:00 ~ 18:00
문진로커피,충청북도 진천군 문백면 문진로 463,,36.781516977385,127.43545855243,,11:00 ~ 18:00,11:00 ~ 18:00,11:00 ~ 18:00,11:00 ~ 18:00,11:00 ~ 18:00,11:00 ~ 18:00
더벤티연수중앙점,충청북도 충주시 번영대로 211,043 8566300,36.9875058495892,127.941136968332,09:00 ~ 21:00,09:00 ~ 21:00,09:00 ~ 21:00,09:00 ~ 21:00,09:00 ~ 21:00,09:00 ~ 21:00,09:00 ~ 21:00
씬넘버,충청북도 충주시 관아2길 4,,36.9709727832135,127.933677451207,12:00 ~ 22:00,12:00 ~ 22:00,12:00 ~ 22:00,12:00 ~ 22:00,12:00 ~ 22:00,12:00 ~ 22:00,14:00 ~ 22:00
홍스타,충청북도 진천군 진천읍 상산로 62,,36.8543013552062,127.440917384397,,10:00 ~ 21:00,10:00 ~ 21:00,10:00 ~ 21:00,10:00 ~ 21:00,10:00 ~ 21:00,
지금.커피,충청북도 진천군 진천읍 중앙서로 11,,36.8587569525139,127.442290526523,08:00 ~ 22:00,08:00 ~ 22:00,08:00 ~ 22:00,08:00 ~ 22:00,08:00 ~ 22:00,09:00 ~ 22:00,09:00 ~ 22:00
GGUL'S COFFEE(꿀'S 커피),충청북도 진천군 덕산읍 대월로 127,,36.9045157862004,127.543015573778,11:00 ~ 23:00,11:00 ~ 23:00,11:00 ~ 23:00,11:00 ~ 23:00,11:00 ~ 23:00,11:00 ~ 23:00,11:00 ~ 23:00
이디야커피,충청북도 진천군 진천읍 상산로 70,043 537 9458,36.8544003896357,127.441862764254,08:30 ~ 22:00,08:30 ~ 22:00,08:30 ~ 22:00,08:30 ~ 22:00,08:30 ~ 22:00,09:00 ~ 22:30 (주말 및 공휴일에는 변경될 수 있음),09:00 ~ 22:30 (주말 및 공휴일에는 변경될 수 있음)
스타벅스커피충주터미널점,충청북도 충주시 봉계13길 2,043 843 3444,36.9807018036646,127.915187849745,07:30 ~ 21:00,07:30 ~ 21:00,07:30 ~ 21:00,07:30 ~ 21:00,07:30 ~ 21:00,07:30 ~ 21:00,07:30 ~ 21:00
이디야커피 진천혁신점,충청북도 진천군 덕산면 공원로 4,,36.9033396668351,127.533553473018,08:30 ~ 22:00,08:30 ~ 22:00,08:30 ~ 22:00,08:30 ~ 22:00,08:30 ~ 22:00,08:30 ~ 22:00,08:30 ~ 22:00
달빛 프로방스,충청북도 영동군 황간면 원촌동2길 11,043 742 1660,36.2366028557287,127.893966270043,,11:00 ~ 21:00,11:00 ~ 21:00,11:00 ~ 21:00,11:00 ~ 21:00,11:00 ~ 21:00,11:00 ~ 21:00
봄봄,충청북도 영동군 영동읍 중앙로 32,043 745 8859,36.1748151681797,127.77704104881,10:00 ~ 22:00,10:00 ~ 22:00,10:00 ~ 22:00,10:00 ~ 22:00,10:00 ~ 22:00,10:00 ~ 22:00,10:00 ~ 22:00
아무것도 아닌곳,충청북도 충주시 금가면 강수로 321,,37.0428171661563,127.923901412977,12:00 ~ 17:30,12:00 ~ 17:30,12:00 ~ 17:30,12:00 ~ 17:30,12:00 ~ 17:30,,
스타벅스충주시청DT점,충청북도 충주시 국원대로 208-1,043 846 3441,36.9901438336816,127.928681274352,07:00 ~ 21:00,07:00 ~ 21:00,07:00 ~ 21:00,07:00 ~ 21:00,07:00 ~ 21:00,07:00 ~ 21:00,07:00 ~ 21:00
이디야 광혜원점,충청북도 진천군 광혜원면 중리1길 32-5,0435323842,36.9888731232682,127.443133723748,08:30 ~ 23:00,08:30 ~ 23:00,08:30 ~ 23:00,08:30 ~ 23:00,08:30 ~ 23:00,08:30 ~ 23:00,08:30 ~ 23:00
투썸플레이스,충청북도 진천군 진천읍 중앙북1길 3,043 537 8700,36.8596280694995,127.43841579328,09:00 ~ 23:00,09:00 ~ 23:00,09:00 ~ 23:00,09:00 ~ 23:00,09:00 ~ 23:00,09:00 ~ 23:00,09:00 ~ 23:00
와플칸(waffle khan),충청북도 충주시 봉계1길 32,043 846 2395,36.9794691718145,127.91437983618,10:00 ~ 22:00,10:00 ~ 22:00,10:00 ~ 22:00,10:00 ~ 22:00,10:00 ~ 22:00,10:00 ~ 22:00,10:00 ~ 22:00
커피충전소,충청북도 충주시 안림로 71 (안림동),043 8561616,36.9709014012878,127.954607088412,00:00 ~ 24:00,00:00 ~ 24:00,00:00 ~ 24:00,00:00 ~ 24:00,00:00 ~ 24:00,00:00 ~ 24:00,00:00 ~ 24:00
커피홀충주호암지점,충청북도 충주시 연못3길 13,043 856 7325,36.9656735845486,127.920535630335,10:00 ~ 22:30,10:00 ~ 22:30,10:00 ~ 22:30,10:00 ~ 22:30,10:00 ~ 22:30,10:00 ~ 22:30,10:00 ~ 22:30
소이,충청북도 충주시 금곡로 49-14,043 848 0110,36.9908805011287,127.937180374431,10:30 ~ 21:00,10:30 ~ 21:00,10:30 ~ 21:00,10:30 ~ 21:00,10:30 ~ 21:00,10:30 ~ 21:00,
청춘상회 만뢰산자연생태공원점,충청북도 진천군 진천읍 김유신길 340-38 (만뢰산생태공원내),043 532 3104,36.8499149287811,127.365720651417,10:00 ~ 17:00,10:00 ~ 17:00,10:00 ~ 17:00,10:00 ~ 17:00,10:00 ~ 17:00,10:00 ~ 17:00,10:00 ~ 17:00
엘림카페,충청북도 충주시 대가미8길 24,,36.9776635489732,127.926685934457,10:00 ~ 17:00,10:00 ~ 17:00,10:00 ~ 17:00,10:00 ~ 17:00,10:00 ~ 17:00,11:00 ~ 16:00,10:00 ~ 17:00
이디야충주성서동점,충청북도 충주시 성서7길 33,043 852 1958,36.9723054307224,127.931350030598,09:30 ~ 21:00,09:30 ~ 21:00,09:30 ~ 21:00,09:30 ~ 21:00,09:30 ~ 21:00,09:30 ~ 21:00,09:30 ~ 21:00
본,충청북도 충주시 칠금15길 21,,36.9866284917685,127.922658788137,00:00 ~ 24:00,00:00 ~ 24:00,00:00 ~ 24:00,00:00 ~ 24:00,00:00 ~ 24:00,00:00 ~ 24:00,00:00 ~ 24:00
제니스커피,충청북도 충주시 안림로 239-50,043 871 0397,36.9793142090815,127.970403680051,08:30 ~ 22:00,08:30 ~ 22:00,08:30 ~ 22:00,08:30 ~ 22:00,08:30 ~ 22:00,08:30 ~ 22:00,11:00 ~ 21:30
카운트온(COUNTON),충청북도 충주시 남산7길 9,043 846 9811,36.9654947179332,127.943176070117,10:00 ~ 22:00,10:00 ~ 22:00,10:00 ~ 22:00,10:00 ~ 22:00,10:00 ~ 22:00,10:00 ~ 22:00,
카페레인쿠버,충청북도 충주시 중심2길 5 (문화동,,36.9735069484452,127.924379727631,11:30 ~ 20:30,11:30 ~ 20:30,11:30 ~ 20:30,11:30 ~ 20:30,11:30 ~ 20:30,,11:30 ~ 20:30
커피베이,충청북도 영동군 영동읍 대학로 310,,36.1958945383408,127.799085400924,09:00 ~ 22:00,09:00 ~ 22:00,09:00 ~ 22:00,09:00 ~ 22:00,09:00 ~ 22:00,09:00 ~ 22:00,09:00 ~ 22:00
커피베이(영동역점),충청북도 영동군 영동읍 새심1안길 26,043 743 5004,36.1690482856037,127.786596508377,09:00 ~ 22:00,09:00 ~ 22:00,09:00 ~ 22:00,09:00 ~ 22:00,09:00 ~ 22:00,09:00 ~ 22:00,09:00 ~ 22:00
카페스튜디오,충청북도 충주시 목행초길 11,043 853 9110,37.0076600869186,127.91718365985,,11:00 ~ 21:00,11:00 ~ 21:00,11:00 ~ 21:00,11:00 ~ 21:00,11:00 ~ 21:00,11:00 ~ 21:00
디저트39(연수점),충청북도 충주시 갱고개로 176 (연수동),043 845 0039,36.9866502752864,127.939559325452,10:30 ~ 22:30,10:30 ~ 22:30,10:30 ~ 22:30,10:30 ~ 22:30,10:30 ~ 22:30,10:30 ~ 22:30,10:30 ~ 22:30
디저트39,충청북도 충주시 성서8길 19 (성서동),043 857 6445,36.9711158295368,127.932398549974,10:00 ~ 23:00,10:00 ~ 23:00,10:00 ~ 23:00,10:00 ~ 23:00,10:00 ~ 23:00,10:00 ~ 23:00,10:00 ~ 23:00
라브리,충청북도 충주시 노은면 하너미로 40-5,043 857 5979,37.0495780729457,127.759176874584,10:00 ~ 21:00,10:00 ~ 21:00,10:00 ~ 21:00,10:00 ~ 21:00,10:00 ~ 21:00,10:00 ~ 21:00,10:00 ~ 21:00
이디야용산점,충청북도 충주시 남산로 78,043 854 0962,36.9615570621441,127.940876985757,08:00 ~ 23:00,08:00 ~ 23:00,08:00 ~ 23:00,08:00 ~ 23:00,08:00 ~ 23:00,08:00 ~ 23:00,08:00 ~ 23:00
투썸플레이스,충청북도 제천시 의림대로 254,043 6425595,37.1500501028366,128.214985641778,09:00 ~ 22:00,09:00 ~ 22:00,09:00 ~ 22:00,09:00 ~ 22:00,09:00 ~ 22:00,09:00 ~ 22:00,09:00 ~ 22:00
이디야커피 제천왕암점,충청북도 제천시 소새로7길 10 (왕암동),043 656 8503,37.1542055595765,128.171167312394,07:50 ~ 22:00,07:50 ~ 22:00,07:50 ~ 22:00,07:50 ~ 22:00,07:50 ~ 22:00,07:50 ~ 21:00,
커피라끄(COFFEE LAC),충청북도 제천시 금성면 청풍호로 1226,043 648 0545,37.048830978174,128.170879588142,10:00 ~ 20:00,10:00 ~ 20:00,10:00 ~ 20:00,10:00 ~ 20:00,10:00 ~ 20:00,10:00 ~ 20:00,10:00 ~ 20:00
커피모임,충청북도 청주시 서원구 산남로 64,043 291 5677,36.6113814719504,127.466987519983,09:00 ~ 22:30,09:00 ~ 22:30,09:00 ~ 22:30,09:00 ~ 22:30,09:00 ~ 22:30,11:00 ~ 22:00,11:00 ~ 18:00
이디야증평중앙점,충청북도 증평군 증평읍 광장로 80-1,043 8380877,36.78589643343,127.581338831392,09:00 ~ 22:30,09:00 ~ 22:30,09:00 ~ 22:30,09:00 ~ 22:30,09:00 ~ 22:30,09:00 ~ 22:30,09:00 ~ 22:30
dessert39,충청북도 증평군 증평읍 광장로 106,043 8389955,36.7844515229048,127.58350920868,11:00 ~ 23:00,11:00 ~ 23:00,11:00 ~ 23:00,11:00 ~ 23:00,11:00 ~ 23:00,11:00 ~ 23:00,11:00 ~ 21:00
커피베이 (증평 보강천체육공원점),충청북도 증평군 증평읍 송산로1길 19,043 8361777,36.788533682105,127.577844706091,10:00 ~ 22:00,10:00 ~ 22:00,10:00 ~ 22:00,10:00 ~ 22:00,10:00 ~ 22:00,10:00 ~ 22:00,10:00 ~ 22:00
아임파인,충청북도 증평군 증평읍 초중12길 32,,36.7805282752815,127.571262229565,07:30 ~ 01:00,07:30 ~ 01:00,07:30 ~ 01:00,07:30 ~ 01:00,07:30 ~ 01:00,07:30 ~ 01:00,07:30 ~ 01:00
커피베이 증평점,충청북도 증평군 증평읍 증평로 3,,36.7880377502315,127.587951171174,10:00 ~ 22:00,10:00 ~ 22:00,10:00 ~ 22:00,10:00 ~ 22:00,10:00 ~ 22:00,10:00 ~ 22:00,10:00 ~ 22:00
shelter462,충청북도 증평군 증평읍 광장로 189-1,,36.7825070496492,127.592421055989,,12:00 ~ 02:00,12:00 ~ 02:00,12:00 ~ 02:00,12:00 ~ 02:00,12:00 ~ 02:00,12:00 ~ 02:00
파스쿠찌증평점,충청북도 증평군 증평읍 중앙로 218-1,043 836 8497,36.7848731830425,127.582638136548,08:00 ~ 23:00,08:00 ~ 23:00,08:00 ~ 23:00,08:00 ~ 23:00,08:00 ~ 23:00,08:00 ~ 23:00,08:00 ~ 23:00
이디야커피초중점,충청북도 증평군 증평읍 초중5길 40,,36.7794775916362,127.570454269103,09:00 ~ 22:30,09:00 ~ 22:30,09:00 ~ 22:30,09:00 ~ 22:30,09:00 ~ 22:30,09:00 ~ 22:30,09:00 ~ 22:30
나란히작업실,충청북도 청주시 상당구 용암북로 172,,36.6231897444515,127.515525181602,10:00 ~ 21:00,10:00 ~ 21:00,10:00 ~ 21:00,,10:00 ~ 21:00,10:00 ~ 21:00,10:00 ~ 21:00
스타벅스 청주사직DT점,충청북도 청주시 서원구 사직대로 302,15223232,36.6359080415849,127.481153469243,08:00 ~ 21:00,07:00 ~ 21:00,07:00 ~ 21:00,07:00 ~ 21:00,07:00 ~ 22:00,07:00 ~ 22:00,07:00 ~ 21:00
데일리커피,충청북도 충주시 국원대로 63,,36.9775092003504,127.927228080939,10:00 ~ 20:00,10:00 ~ 20:00,10:00 ~ 20:00,10:00 ~ 20:00,10:00 ~ 20:00,10:00 ~ 19:00,
위드(WEED),충청북도 청주시 상당구 상당로58번길 11-22,,36.6344416533654,127.49139302865,11:00 ~ 22:00,11:00 ~ 22:00,11:00 ~ 22:00,11:00 ~ 22:00,11:00 ~ 22:00,11:00 ~ 22:00,
그로우빈,충청북도 청주시 서원구 2순환로1432번길 30,,36.6110199039859,127.439830908366,10:00 ~ 22:30,10:00 ~ 22:30,10:00 ~ 22:30,10:00 ~ 22:30,10:00 ~ 22:30,10:00 ~ 22:30,10:00 ~ 22:30
플라넬,충청북도 음성군 맹동면 원중로 1390,043 750 1662,36.9081145407712,127.546043105844,09:00 ~ 22:00,09:00 ~ 22:00,09:00 ~ 22:00,09:00 ~ 22:00,09:00 ~ 22:00,10:00 ~ 18:00,
달빛다락,충청북도 진천군 진천읍 중앙동로 1,07047009249,36.8502488816901,127.443524996868,,11:00 ~ 21:00,11:00 ~ 21:00,11:00 ~ 21:00,11:00 ~ 21:00,11:00 ~ 21:00,11:00 ~ 21:00
이디야오창중부점,충청북도 청주시 청원구 오창읍 중부로 760,043 214 2111,36.7115474178539,127.437128355216,09:00 ~ 22:00,09:00 ~ 22:00,09:00 ~ 22:00,09:00 ~ 22:00,09:00 ~ 22:00,09:00 ~ 22:00,09:00 ~ 22:00
빽다방청주율량중앙점,충청북도 청주시 청원구 율량로 104,,36.6720178500799,127.497257996968,09:00 ~ 22:00,09:00 ~ 22:00,09:00 ~ 22:00,09:00 ~ 22:00,09:00 ~ 22:00,09:00 ~ 22:00,09:00 ~ 22:00
커피빈,충청북도 제천시 독순로11길 1,,37.1396503668487,128.209292241418,10:30 ~ 20:00,10:30 ~ 20:00,10:30 ~ 20:00,10:30 ~ 20:00,10:30 ~ 20:30,10:30 ~ 20:30,10:30 ~ 20:30
멀티피치,충청북도 청주시 상당구 중앙로61번길 45,,36.64233568658,127.485840880506,10:00 ~ 19:00,10:00 ~ 19:00,10:00 ~ 19:00,,10:00 ~ 19:00,10:00 ~ 19:00,10:00 ~ 19:00
카페두촌리,충청북도 진천군 덕산읍 시가로 46,,36.9045222345993,127.535879827586,09:30 ~ 22:00,09:30 ~ 22:00,09:30 ~ 22:00,09:30 ~ 22:00,09:30 ~ 22:00,09:30 ~ 22:00,09:30 ~ 22:00
EDIYA청주테크노폴리스점,충청북도 청주시 흥덕구 송화로 176,043 272 5577,36.6672078083585,127.452210316373,10:00 ~ 22:00,10:00 ~ 22:00,10:00 ~ 22:00,10:00 ~ 22:00,10:00 ~ 22:00,10:00 ~ 22:00,10:00 ~ 22:00
다올재갤러리카페,충청북도 청주시 상당구 대성로180번길 75,043 259 3121,36.6434176734088,127.493925925624,10:00 ~ 21:00,10:00 ~ 21:00,10:00 ~ 21:00,10:00 ~ 21:00,10:00 ~ 21:00,10:00 ~ 21:00,10:00 ~ 21:00
시즌커피,충청북도 충주시 산척면 천등박달로 129,,37.080066137623,127.956045794065,10:30 ~ 20:00,10:30 ~ 20:00,10:30 ~ 20:00,10:30 ~ 20:00,10:30 ~ 20:00,10:30 ~ 20:00,10:30 ~ 20:00
제이유케이크,충청북도 청주시 서원구 남들로 9,,36.6193663956238,127.482616258624,11:00 ~ 20:00,11:00 ~ 20:00,11:00 ~ 20:00,11:00 ~ 20:00,11:00 ~ 20:00,11:00 ~ 20:00,11:00 ~ 20:00
더그라스,충청북도 진천군 진천읍 소강정1길 78,043 16006247,36.8560949865725,127.451385312205,10:00 ~ 22:00,10:00 ~ 22:00,10:00 ~ 22:00,10:00 ~ 22:00,10:00 ~ 22:00,10:00 ~ 22:00,10:00 ~ 22:00
원앤온리,충청북도 청주시 흥덕구 주현로41번길 13,,36.64463075575,127.458306422527,10:00 ~ 20:00,10:00 ~ 20:00,10:00 ~ 20:00,10:00 ~ 20:00,10:00 ~ 20:00,10:00 ~ 20:00,
카페모해,충청북도 옥천군 옥천읍 교동1길 22,043 731 1558,36.3223958332756,127.586957977447,12:00 ~ 22:00,12:00 ~ 22:00,12:00 ~ 22:00,12:00 ~ 22:00,12:00 ~ 22:00,12:00 ~ 22:00,12:00 ~ 22:00
컴포즈커피청주동남지구점,충청북도 청주시 상당구 중고개로141번길 11-17,070 78087874,36.6163423884638,127.517943319318,09:30 ~ 22:00,09:30 ~ 22:00,09:30 ~ 22:00,09:30 ~ 22:00,09:30 ~ 22:00,10:00 ~ 22:00,10:00 ~ 22:00
오이카,충청북도 청주시 흥덕구 오송읍 연제만수길 22-1,,36.6258327535703,127.326469264868,10:00 ~ 20:00,10:00 ~ 20:00,10:00 ~ 20:00,10:00 ~ 20:00,10:00 ~ 20:00,10:00 ~ 20:00,
카페인포,충청북도 청주시 흥덕구 오송읍 봉산2길 23-4,,36.6205785647445,127.317813690552,10:00 ~ 22:00,10:00 ~ 22:00,10:00 ~ 22:00,10:00 ~ 22:00,10:00 ~ 22:00,10:00 ~ 22:00,10:00 ~ 22:00
카페 소소,충청북도 영동군 영동읍 동정로 18-49,,36.1739602244331,127.786411072332,11:00 ~ 22:00,11:00 ~ 22:00,11:00 ~ 22:00,11:00 ~ 22:00,11:00 ~ 22:00,11:00 ~ 22:00,
이디야커피청주동남중앙점,충청북도 청주시 상당구 월평로 258,043 288 1288,36.6056989442017,127.510721053526,09:00 ~ 21:00,09:00 ~ 21:00,09:00 ~ 21:00,09:00 ~ 21:00,09:00 ~ 21:00,09:00 ~ 21:00,09:00 ~ 21:00
앤스에비뉴,충청북도 청주시 청원구 오창읍 양청4길 22,,36.7241556165488,127.435645500963,09:00 ~ 21:00,09:00 ~ 21:00,09:00 ~ 21:00,09:00 ~ 21:00,09:00 ~ 21:00,09:00 ~ 19:00,09:00 ~ 21:00
